difficulty	halflife	p_recall	delta_t	reps	lapses	last_date	due_date	r_history	t_history	p_history	state	cost
3	322.9718	0.8792	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.72,0.97,0.97,0.96,0.96,0.94	[322.9718442789549, 3]	5
9	147.5675	0.7544	60	4	1	29	inf	0,0,1,1,1,1	0,1,2,4,7,15	0.39,0.48,0.25,0.77,0.87,0.87	[147.56745442284617, 11]	6
8	1.5335	0.0	60	0	3	29	inf	0,1,0,1,0,0	0,1,2,4,7,15	0.44,0.53,0.85,0.41,0.82,0.09	[1.5334689785207543, 14]	8
2	397.155	0.9006	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.78,0.98,0.97,0.97,0.96,0.95	[397.1549964697679, 2]	5
3	322.9718	0.8792	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.72,0.97,0.97,0.96,0.96,0.94	[322.9718442789549, 3]	5
7	197.9097	0.8105	60	5	0	29	inf	0,1,1,1,1,1	0,1,2,4,7,15	0.49,0.57,0.87,0.90,0.92,0.90	[197.90969451991845, 7]	5
3	322.9718	0.8792	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.72,0.97,0.97,0.96,0.96,0.94	[322.9718442789549, 3]	5
2	373.874	0.8947	60	5	0	29	inf	0,1,1,1,1,1	0,1,2,4,7,15	0.78,0.83,0.94,0.95,0.96,0.95	[373.87397927955305, 2]	5
9	0.7885	0.0	60	0	5	29	inf	0,0,0,0,0,0	0,1,2,4,7,15	0.39,0.48,0.25,0.05,0.00,0.00	[0.7885226040712779, 18]	10
6	133.786	0.7328	60	2	1	29	inf	0,1,1,0,1,1	0,1,2,4,7,15	0.55,0.62,0.88,0.91,0.41,0.79	[133.7859713197779, 8]	6
5	235.3444	0.838	60	5	0	29	inf	0,1,1,1,1,1	0,1,2,4,7,15	0.61,0.68,0.89,0.92,0.93,0.92	[235.34439489643918, 5]	5
8	0.9775	0.0	60	0	4	29	inf	0,0,1,0,0,0	0,1,2,4,7,15	0.44,0.53,0.27,0.78,0.21,0.00	[0.9775395347183412, 16]	9
8	0.7938	0.0	60	0	5	29	inf	0,0,0,0,0,0	0,1,2,4,7,15	0.44,0.53,0.27,0.06,0.00,0.00	[0.7937628374973551, 18]	10
3	322.9718	0.8792	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.72,0.97,0.97,0.96,0.96,0.94	[322.9718442789549, 3]	5
2	241.1059	0.8416	60	3	1	29	inf	1,1,0,1,1,1	0,1,2,4,7,15	0.78,0.98,0.97,0.74,0.91,0.91	[241.10589980106053, 4]	6
5	247.57	0.8454	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.61,0.96,0.95,0.94,0.94,0.93	[247.56996135264095, 5]	5
5	247.57	0.8454	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.61,0.96,0.95,0.94,0.94,0.93	[247.56996135264095, 5]	5
5	247.57	0.8454	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.61,0.96,0.95,0.94,0.94,0.93	[247.56996135264095, 5]	5
7	0.9119	0.0	60	0	4	29	inf	1,1,0,0,0,0	0,1,2,4,7,15	0.49,0.95,0.94,0.59,0.09,0.00	[0.9119426821100995, 15]	9
7	0.7995	0.0	60	0	5	29	inf	0,0,0,0,0,0	0,1,2,4,7,15	0.49,0.57,0.31,0.06,0.00,0.00	[0.7994774996962156, 17]	10
10	2.2019	0.0	60	0	4	29	inf	0,0,0,0,1,0	0,1,2,4,7,15	0.34,0.43,0.22,0.04,0.00,0.34	[2.2019041248499494, 18]	9
2	397.155	0.9006	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.78,0.98,0.97,0.97,0.96,0.95	[397.1549964697679, 2]	5
5	247.57	0.8454	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.61,0.96,0.95,0.94,0.94,0.93	[247.56996135264095, 5]	5
4	263.6904	0.8541	60	5	0	29	inf	0,1,1,1,1,1	0,1,2,4,7,15	0.66,0.73,0.91,0.93,0.94,0.93	[263.69040797597364, 4]	5
8	184.6199	0.7983	60	5	0	29	inf	0,1,1,1,1,1	0,1,2,4,7,15	0.44,0.53,0.85,0.89,0.91,0.90	[184.61994846278714, 8]	5
4	278.2532	0.8612	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.66,0.97,0.96,0.95,0.95,0.93	[278.2531830643388, 4]	5
3	322.9718	0.8792	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.72,0.97,0.97,0.96,0.96,0.94	[322.9718442789549, 3]	5
5	235.3444	0.838	60	5	0	29	inf	0,1,1,1,1,1	0,1,2,4,7,15	0.61,0.68,0.89,0.92,0.93,0.92	[235.34439489643918, 5]	5
5	247.57	0.8454	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.61,0.96,0.95,0.94,0.94,0.93	[247.56996135264095, 5]	5
4	278.2532	0.8612	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.66,0.97,0.96,0.95,0.95,0.93	[278.2531830643388, 4]	5
4	278.2532	0.8612	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.66,0.97,0.96,0.95,0.95,0.93	[278.2531830643388, 4]	5
9	1.0575	0.0	60	0	3	29	inf	0,1,1,0,0,0	0,1,2,4,7,15	0.39,0.48,0.84,0.88,0.35,0.00	[1.0574606848699688, 15]	8
5	247.57	0.8454	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.61,0.96,0.95,0.94,0.94,0.93	[247.56996135264095, 5]	5
8	184.6199	0.7983	60	5	0	29	inf	0,1,1,1,1,1	0,1,2,4,7,15	0.44,0.53,0.85,0.89,0.91,0.90	[184.61994846278714, 8]	5
6	224.8551	0.8311	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.55,0.95,0.94,0.93,0.94,0.92	[224.85512149444423, 6]	5
2	397.155	0.9006	60	5	0	29	inf	1,1,1,1,1,1	0,1,2,4,7,15	0.78,0.98,0.97,0.97,0.96,0.95	[397.1549964697679, 2]	5
10	0.7837	0.0	60	0	5	29	inf	0,0,0,0,0,0	0,1,2,4,7,15	0.34,0.43,0.22,0.04,0.00,0.00	[0.7836706010644, 18]	10
8	0.7938	0.0	60	0	5	29	inf	0,0,0,0,0,0	0,1,2,4,7,15	0.44,0.53,0.27,0.06,0.00,0.00	[0.7937628374973551, 18]	10
10	0.7819	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.34,0.18,0.19,0.04,0.00,0.00	[0.7819369003518504, 18]	10
9	0.82	0.0	57	0	5	32	inf	1,0,0,0,0,0	0,2,2,4,7,15	0.39,0.86,0.65,0.20,0.01,0.00	[0.8199938727474682, 18]	10
8	0.7916	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.44,0.28,0.24,0.05,0.00,0.00	[0.7915738942899818, 18]	10
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
5	240.7573	0.8487	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.61,0.46,0.93,0.93,0.94,0.92	[240.75733811098468, 5]	5
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
5	1.0204	0.0	57	0	4	32	inf	0,0,1,0,0,0	0,2,2,4,7,15	0.61,0.46,0.34,0.83,0.26,0.00	[1.020416593164093, 13]	9
2	384.393	0.9023	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.78,0.68,0.96,0.96,0.96,0.95	[384.3929656592332, 2]	5
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
10	176.4491	0.7994	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.34,0.84,0.94,0.92,0.92,0.90	[176.44912887664916, 10]	5
4	209.7836	0.8283	57	4	1	32	inf	1,0,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.77,0.89,0.92,0.91	[209.7835916937817, 6]	6
8	187.8427	0.8103	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.44,0.28,0.90,0.91,0.92,0.90	[187.8427069849128, 8]	5
5	86.283	0.6326	57	1	1	32	inf	1,1,1,1,0,1	0,2,2,4,7,15	0.61,0.92,0.96,0.95,0.95,0.33	[86.28304599918317, 7]	6
5	0.8099	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.61,0.46,0.34,0.07,0.00,0.00	[0.8098541897940721, 15]	10
10	0.7819	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.34,0.18,0.19,0.04,0.00,0.00	[0.7819369003518504, 18]	10
10	140.2282	0.7545	57	4	1	32	inf	0,0,1,1,1,1	0,2,2,4,7,15	0.34,0.18,0.19,0.74,0.86,0.86	[140.2282167971058, 12]	6
6	0.8031	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.55,0.39,0.30,0.06,0.00,0.00	[0.8030870919719567, 16]	10
7	2.1069	0.0	57	0	2	32	inf	1,1,1,1,0,0	0,2,2,4,7,15	0.49,0.90,0.95,0.94,0.94,0.29	[2.1069481980621116, 11]	7
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
4	0.8176	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.66,0.53,0.38,0.09,0.01,0.00	[0.8175675866298321, 14]	10
10	176.4491	0.7994	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.34,0.84,0.94,0.92,0.92,0.90	[176.44912887664916, 10]	5
6	231.811	0.8433	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[231.8109954189701, 6]	5
6	2.0595	0.0	57	0	2	32	inf	0,1,1,1,0,0	0,2,2,4,7,15	0.55,0.39,0.92,0.92,0.93,0.27	[2.059523967616234, 10]	7
7	0.797	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.49,0.33,0.27,0.06,0.00,0.00	[0.7970443063243379, 17]	10
2	408.8744	0.9079	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.78,0.96,0.98,0.97,0.97,0.96	[408.8744117601733, 2]	5
6	168.408	0.7909	57	3	1	32	inf	1,1,0,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.66,0.87,0.88	[168.40795902668094, 8]	6
5	255.1565	0.8565	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.61,0.92,0.96,0.95,0.95,0.93	[255.156472321154, 5]	5
8	0.7916	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.44,0.28,0.24,0.05,0.00,0.00	[0.7915738942899818, 18]	10
3	71.3793	0.5749	57	1	2	32	inf	1,1,0,1,0,1	0,2,2,4,7,15	0.72,0.95,0.97,0.74,0.90,0.19	[71.37927736129927, 7]	7
10	145.6185	0.7624	57	4	1	32	inf	1,0,1,1,1,1	0,2,2,4,7,15	0.34,0.84,0.62,0.83,0.88,0.87	[145.61854422475156, 12]	6
2	408.8744	0.9079	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.78,0.96,0.98,0.97,0.97,0.96	[408.8744117601733, 2]	5
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
6	231.811	0.8433	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[231.8109954189701, 6]	5
7	0.797	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.49,0.33,0.27,0.06,0.00,0.00	[0.7970443063243379, 17]	10
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
2	2.5944	0.0	57	0	2	32	inf	0,1,1,1,0,0	0,2,2,4,7,15	0.78,0.68,0.96,0.96,0.96,0.41	[2.59442691248238, 6]	7
9	0.7866	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.39,0.23,0.22,0.04,0.00,0.00	[0.786565894809737, 18]	10
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
6	174.8682	0.7978	57	4	1	32	inf	0,0,1,1,1,1	0,2,2,4,7,15	0.55,0.39,0.30,0.81,0.89,0.89	[174.86819091193988, 8]	6
6	231.811	0.8433	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[231.8109954189701, 6]	5
5	240.7573	0.8487	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.61,0.46,0.93,0.93,0.94,0.92	[240.75733811098468, 5]	5
6	2.1812	0.0	57	0	2	32	inf	1,1,1,1,0,0	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.31	[2.1811545696139416, 10]	7
5	240.7573	0.8487	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.61,0.46,0.93,0.93,0.94,0.92	[240.75733811098468, 5]	5
9	0.7866	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.39,0.23,0.22,0.04,0.00,0.00	[0.786565894809737, 18]	10
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
7	0.797	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.49,0.33,0.27,0.06,0.00,0.00	[0.7970443063243379, 17]	10
3	0.8266	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.72,0.60,0.43,0.11,0.01,0.00	[0.8265764170194436, 13]	10
5	240.7573	0.8487	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.61,0.46,0.93,0.93,0.94,0.92	[240.75733811098468, 5]	5
7	213.6305	0.8312	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.49,0.90,0.95,0.94,0.94,0.92	[213.6304732945791, 7]	5
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
4	270.2268	0.864	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.66,0.53,0.94,0.94,0.94,0.93	[270.22680604318947, 4]	5
7	5.5766	0.0008	57	0	3	32	inf	0,0,0,1,1,0	0,2,2,4,7,15	0.49,0.33,0.27,0.06,0.68,0.81	[5.576626064979681, 13]	8
2	1.0939	0.0	57	0	4	32	inf	0,0,1,0,0,0	0,2,2,4,7,15	0.78,0.68,0.49,0.88,0.36,0.00	[1.0938948544949145, 10]	9
5	2.2717	0.0	57	0	2	32	inf	1,1,1,1,0,0	0,2,2,4,7,15	0.61,0.92,0.96,0.95,0.95,0.33	[2.271694829886922, 9]	7
10	0.7819	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.34,0.18,0.19,0.04,0.00,0.00	[0.7819369003518504, 18]	10
10	0.7819	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.34,0.18,0.19,0.04,0.00,0.00	[0.7819369003518504, 18]	10
2	408.8744	0.9079	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.78,0.96,0.98,0.97,0.97,0.96	[408.8744117601733, 2]	5
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
9	0.9079	0.0	57	0	4	32	inf	1,1,0,0,0,0	0,2,2,4,7,15	0.39,0.86,0.94,0.61,0.09,0.00	[0.9079361463910557, 17]	9
9	8.0989	0.0076	57	0	1	32	inf	0,1,1,1,1,0	0,2,2,4,7,15	0.39,0.23,0.88,0.90,0.91,0.89	[8.098899535766876, 11]	6
9	186.7726	0.8093	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.39,0.86,0.94,0.93,0.93,0.91	[186.77262424766243, 9]	5
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
3	12.914	0.0469	57	0	1	32	inf	1,1,1,1,1,0	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[12.913966101986853, 5]	6
8	187.8427	0.8103	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.44,0.28,0.90,0.91,0.92,0.90	[187.8427069849128, 8]	5
7	213.6305	0.8312	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.49,0.90,0.95,0.94,0.94,0.92	[213.6304732945791, 7]	5
6	231.811	0.8433	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[231.8109954189701, 6]	5
10	0.7819	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.34,0.18,0.19,0.04,0.00,0.00	[0.7819369003518504, 18]	10
6	218.859	0.8348	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.55,0.39,0.92,0.92,0.93,0.92	[218.85902738452086, 6]	5
1	576.6124	0.9338	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.86,0.97,0.99,0.98,0.98,0.97	[576.6124487283112, 1]	5
8	198.9516	0.8199	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.44,0.88,0.95,0.93,0.93,0.91	[198.95159682699398, 8]	5
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
7	213.6305	0.8312	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.49,0.90,0.95,0.94,0.94,0.92	[213.6304732945791, 7]	5
9	0.7866	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.39,0.23,0.22,0.04,0.00,0.00	[0.786565894809737, 18]	10
2	408.8744	0.9079	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.78,0.96,0.98,0.97,0.97,0.96	[408.8744117601733, 2]	5
2	408.8744	0.9079	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.78,0.96,0.98,0.97,0.97,0.96	[408.8744117601733, 2]	5
2	384.393	0.9023	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.78,0.68,0.96,0.96,0.96,0.95	[384.3929656592332, 2]	5
6	0.8031	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.55,0.39,0.30,0.06,0.00,0.00	[0.8030870919719567, 16]	10
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
6	231.811	0.8433	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[231.8109954189701, 6]	5
7	0.797	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.49,0.33,0.27,0.06,0.00,0.00	[0.7970443063243379, 17]	10
3	1.1054	0.0	57	0	4	32	inf	1,0,1,0,0,0	0,2,2,4,7,15	0.72,0.95,0.80,0.90,0.39,0.00	[1.1053660524303568, 11]	9
6	231.811	0.8433	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[231.8109954189701, 6]	5
4	0.8176	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.66,0.53,0.38,0.09,0.01,0.00	[0.8175675866298321, 14]	10
5	255.1565	0.8565	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.61,0.92,0.96,0.95,0.95,0.93	[255.156472321154, 5]	5
9	0.7866	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.39,0.23,0.22,0.04,0.00,0.00	[0.786565894809737, 18]	10
8	154.9924	0.775	57	4	1	32	inf	0,0,1,1,1,1	0,2,2,4,7,15	0.44,0.28,0.24,0.77,0.87,0.87	[154.99241063566595, 10]	6
2	258.5788	0.8583	57	4	1	32	inf	1,0,1,1,1,1	0,2,2,4,7,15	0.78,0.96,0.83,0.91,0.93,0.93	[258.578809079131, 4]	6
5	255.1565	0.8565	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.61,0.92,0.96,0.95,0.95,0.93	[255.156472321154, 5]	5
4	270.2268	0.864	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.66,0.53,0.94,0.94,0.94,0.93	[270.22680604318947, 4]	5
1	543.462	0.9299	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.86,0.77,0.97,0.97,0.97,0.97	[543.4620037633103, 1]	5
8	7.144	0.004	57	0	2	32	inf	0,0,1,1,1,0	0,2,2,4,7,15	0.44,0.28,0.24,0.77,0.87,0.87	[7.143987516463633, 12]	7
6	10.0495	0.0196	57	0	1	32	inf	1,1,1,1,1,0	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[10.049505687576136, 8]	6
4	0.8176	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.66,0.53,0.38,0.09,0.01,0.00	[0.8175675866298321, 14]	10
7	0.797	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.49,0.33,0.27,0.06,0.00,0.00	[0.7970443063243379, 17]	10
6	231.811	0.8433	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[231.8109954189701, 6]	5
5	240.7573	0.8487	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.61,0.46,0.93,0.93,0.94,0.92	[240.75733811098468, 5]	5
1	576.6124	0.9338	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.86,0.97,0.99,0.98,0.98,0.97	[576.6124487283112, 1]	5
2	384.393	0.9023	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.78,0.68,0.96,0.96,0.96,0.95	[384.3929656592332, 2]	5
9	0.7866	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.39,0.23,0.22,0.04,0.00,0.00	[0.786565894809737, 18]	10
9	186.7726	0.8093	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.39,0.86,0.94,0.93,0.93,0.91	[186.77262424766243, 9]	5
6	0.8031	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.55,0.39,0.30,0.06,0.00,0.00	[0.8030870919719567, 16]	10
8	1.0904	0.0	57	0	3	32	inf	0,1,1,0,0,0	0,2,2,4,7,15	0.44,0.28,0.90,0.91,0.40,0.00	[1.090409088936472, 14]	8
6	231.811	0.8433	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.55,0.91,0.96,0.94,0.94,0.92	[231.8109954189701, 6]	5
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
2	384.393	0.9023	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.78,0.68,0.96,0.96,0.96,0.95	[384.3929656592332, 2]	5
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
9	0.7866	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.39,0.23,0.22,0.04,0.00,0.00	[0.786565894809737, 18]	10
8	198.9516	0.8199	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.44,0.88,0.95,0.93,0.93,0.91	[198.95159682699398, 8]	5
8	146.0087	0.7629	57	3	1	32	inf	0,1,0,1,1,1	0,2,2,4,7,15	0.44,0.28,0.90,0.49,0.83,0.86	[146.00870868570033, 10]	6
9	0.7866	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.39,0.23,0.22,0.04,0.00,0.00	[0.786565894809737, 18]	10
3	12.914	0.0469	57	0	1	32	inf	1,1,1,1,1,0	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[12.913966101986853, 5]	6
4	286.6862	0.8713	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.66,0.94,0.97,0.96,0.95,0.94	[286.6861861327582, 4]	5
2	384.393	0.9023	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.78,0.68,0.96,0.96,0.96,0.95	[384.3929656592332, 2]	5
8	9.0352	0.0126	57	0	1	32	inf	1,1,1,1,1,0	0,2,2,4,7,15	0.44,0.88,0.95,0.93,0.93,0.91	[9.035172525633115, 10]	6
9	176.2672	0.7992	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.39,0.23,0.88,0.90,0.91,0.89	[176.26721150597376, 9]	5
5	240.7573	0.8487	57	5	0	32	inf	0,1,1,1,1,1	0,2,2,4,7,15	0.61,0.46,0.93,0.93,0.94,0.92	[240.75733811098468, 5]	5
6	0.8031	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.55,0.39,0.30,0.06,0.00,0.00	[0.8030870919719567, 16]	10
3	332.6365	0.888	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.72,0.95,0.97,0.96,0.96,0.95	[332.6365409669527, 3]	5
9	152.575	0.7719	57	4	1	32	inf	1,0,1,1,1,1	0,2,2,4,7,15	0.39,0.86,0.65,0.84,0.88,0.87	[152.57501727610904, 11]	6
8	198.9516	0.8199	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.44,0.88,0.95,0.93,0.93,0.91	[198.95159682699398, 8]	5
10	176.4491	0.7994	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.34,0.84,0.94,0.92,0.92,0.90	[176.44912887664916, 10]	5
8	154.9924	0.775	57	4	1	32	inf	0,0,1,1,1,1	0,2,2,4,7,15	0.44,0.28,0.24,0.77,0.87,0.87	[154.99241063566595, 10]	6
9	0.7866	0.0	57	0	5	32	inf	0,0,0,0,0,0	0,2,2,4,7,15	0.39,0.23,0.22,0.04,0.00,0.00	[0.786565894809737, 18]	10
1	576.6124	0.9338	57	5	0	32	inf	1,1,1,1,1,1	0,2,2,4,7,15	0.86,0.97,0.99,0.98,0.98,0.97	[576.6124487283112, 1]	5
